 energy shell parameters
             Nshells                80
              kstart      43.770000000
                kend    1660.000000000
               Npmax                20
 isotropic coordinates
    i    j                 x                 y                 z
   30   24  -0.390242968E+03   0.301040518E+02  -0.502654825E+03
   30   25   0.207987706E+03  -0.136740386E+03  -0.586430629E+03
   30   26   0.370611868E+03   0.237061990E+03  -0.460766923E+03
   30   27   0.618405900E+03  -0.874098186E+02  -0.125663706E+03
   30   28   0.469218173E+03  -0.428879250E+03  -0.418879020E+02
   30   29   0.312539057E+03  -0.442586571E+03   0.335103216E+03
   30   30  -0.146290662E+03  -0.546334625E+03   0.293215314E+03
   30   31  -0.404662339E+03  -0.172626578E+03   0.460766923E+03
   30   32  -0.618405900E+03   0.874098186E+02   0.125663706E+03
   30   33  -0.464955920E+03   0.433496363E+03   0.418879020E+02
   30   34  -0.312539057E+03   0.442586571E+03  -0.335103216E+03
   30   35   0.195631042E+03   0.530670308E+03  -0.293215314E+03
   30   36   0.255446564E+03   0.577569363E+03   0.837758041E+02
   30   37   0.547229802E+03   0.250064664E+03   0.209439510E+03
   30   38   0.390242968E+03  -0.301040518E+02   0.502654825E+03
   30   39  -0.207987706E+03   0.136740386E+03   0.586430629E+03
   30   40  -0.187082851E+03   0.508491438E+03   0.335103216E+03
   31    1  -0.604065610E+03  -0.256307457E+03  -0.418879020E+02
   31    2  -0.316495016E+03  -0.562479251E+03   0.125663706E+03
   31    3  -0.241570338E+03  -0.348317771E+03   0.502654825E+03
   31    4  -0.359285224E+03   0.820409466E+02   0.544542727E+03
   31    5  -0.620463397E+03   0.138906452E+03   0.167551608E+03
   31    6  -0.442141482E+03   0.484870791E+03  -0.418879020E+02
   31    7  -0.308284944E+03   0.353550006E+03  -0.460766923E+03
   31    8  -0.442872935E+03  -0.154598762E+03  -0.460766923E+03
   31    9  -0.159192158E+03  -0.392860477E+03  -0.502654825E+03
   31   10   0.679356988E+02  -0.641822985E+03  -0.125663706E+03
   31   11   0.436512756E+03  -0.489944270E+03   0.418879020E+02
   31   12   0.308284944E+03  -0.353550006E+03   0.460766923E+03
   31   13   0.409932786E+03   0.228018255E+03   0.460766923E+03
   31   14   0.159192158E+03   0.392860477E+03   0.502654825E+03
   31   15  -0.503774967E+02   0.643439283E+03   0.125663706E+03
   31   16   0.316495016E+03   0.562479251E+03  -0.125663706E+03
   31   17   0.241570338E+03   0.348317771E+03  -0.502654825E+03
   31   18   0.359285224E+03  -0.820409466E+02  -0.544542727E+03
   31   19   0.617409731E+03  -0.151904750E+03  -0.167551608E+03
   31   20   0.600982434E+03   0.263455666E+03   0.418879020E+02
   31   21  -0.604065610E+03   0.256307457E+03   0.418879020E+02
   31   22  -0.316495016E+03   0.562479251E+03  -0.125663706E+03
   31   23  -0.241570338E+03   0.348317771E+03  -0.502654825E+03
   31   24  -0.359285224E+03  -0.820409466E+02  -0.544542727E+03
   31   25  -0.620463397E+03  -0.138906452E+03  -0.167551608E+03
   31   26  -0.442141482E+03  -0.484870791E+03   0.418879020E+02
   31   27  -0.308284944E+03  -0.353550006E+03   0.460766923E+03
   31   28  -0.442872935E+03   0.154598762E+03   0.460766923E+03
   31   29  -0.159192158E+03   0.392860477E+03   0.502654825E+03
   31   30   0.679356988E+02   0.641822985E+03   0.125663706E+03
   31   31   0.436512756E+03   0.489944270E+03  -0.418879020E+02
   31   32   0.308284944E+03   0.353550006E+03  -0.460766923E+03
   31   33   0.409932786E+03  -0.228018255E+03  -0.460766923E+03
   31   34   0.159192158E+03  -0.392860477E+03  -0.502654825E+03
   31   35  -0.503774967E+02  -0.643439283E+03  -0.125663706E+03
   31   36   0.316495016E+03  -0.562479251E+03   0.125663706E+03
   31   37   0.241570338E+03  -0.348317771E+03   0.502654825E+03
   31   38   0.359285224E+03   0.820409466E+02   0.544542727E+03
   31   39   0.617409731E+03   0.151904750E+03   0.167551608E+03
   31   40   0.600982434E+03  -0.263455666E+03  -0.418879020E+02
   32    1  -0.449049852E+03  -0.441423732E+03  -0.251327412E+03
   32    2  -0.143569408E+03  -0.661286154E+03   0.418879020E+02
   32    3  -0.178081545E+03  -0.464378031E+03   0.460766923E+03
   32    4  -0.525197001E+03  -0.915129818E+02   0.418879020E+03
   32    5  -0.671139528E+03  -0.865059916E+02  -0.418879020E+02
   32    6  -0.549499541E+03   0.337418871E+03  -0.209439510E+03
   32    7  -0.320302059E+03   0.246060885E+03  -0.544542727E+03
   32    8  -0.188177292E+03  -0.283468823E+03  -0.586430629E+03
   32    9   0.278531234E+03  -0.359756346E+03  -0.502654825E+03
   32   10   0.306100418E+03  -0.599124610E+03  -0.837758041E+02
   32   11   0.549499541E+03  -0.337418871E+03   0.209439510E+03
   32   12   0.320302059E+03  -0.246060885E+03   0.544542727E+03
   32   13   0.188177292E+03   0.283468823E+03   0.586430629E+03
   32   14  -0.278531234E+03   0.359756346E+03   0.502654825E+03
   32   15  -0.306100418E+03   0.599124610E+03   0.837758041E+02
   32   16   0.144720521E+03   0.661035191E+03  -0.418879020E+02
   32   17   0.178081545E+03   0.464378031E+03  -0.460766923E+03
   32   18   0.525197001E+03   0.915129818E+02  -0.418879020E+03
   32   19   0.671139528E+03   0.865059916E+02   0.418879020E+02
   32   20   0.451914965E+03   0.438490074E+03   0.251327412E+03
   32   21  -0.449049852E+03   0.441423732E+03   0.251327412E+03
   32   22  -0.143569408E+03   0.661286154E+03  -0.418879020E+02
   32   23  -0.178081545E+03   0.464378031E+03  -0.460766923E+03
   32   24  -0.525197001E+03   0.915129818E+02  -0.418879020E+03
   32   25  -0.671139528E+03   0.865059916E+02   0.418879020E+02
   32   26  -0.549499541E+03  -0.337418871E+03   0.209439510E+03
   32   27  -0.320302059E+03  -0.246060885E+03   0.544542727E+03
   32   28  -0.188177292E+03   0.283468823E+03   0.586430629E+03
   32   29   0.278531234E+03   0.359756346E+03   0.502654825E+03
   32   30   0.306100418E+03   0.599124610E+03   0.837758041E+02
   32   31   0.549499541E+03   0.337418871E+03  -0.209439510E+03
   32   32   0.320302059E+03   0.246060885E+03  -0.544542727E+03
   32   33   0.188177292E+03  -0.283468823E+03  -0.586430629E+03
   32   34  -0.278531234E+03  -0.359756346E+03  -0.502654825E+03
   32   35  -0.306100418E+03  -0.599124610E+03  -0.837758041E+02
   32   36   0.144720521E+03  -0.661035191E+03   0.418879020E+02
   32   37   0.178081545E+03  -0.464378031E+03   0.460766923E+03
   32   38   0.525197001E+03  -0.915129818E+02   0.418879020E+03
   32   39   0.671139528E+03  -0.865059916E+02  -0.418879020E+02
   32   40   0.451914965E+03  -0.438490074E+03  -0.251327412E+03
   33    1   0.517645197E+03  -0.451750063E+03  -0.125663706E+03
   33    2   0.587426130E+03  -0.251848186E+02  -0.376991118E+03
   33    3   0.603232845E+03   0.349544811E+03  -0.418879020E+02
   33    4   0.566585293E+03   0.157114098E+03   0.376991118E+03
   33    5   0.512122867E+03  -0.336544262E+03   0.335103216E+03
   33    6   0.152185129E+03  -0.460438759E+03   0.502654825E+03
   33    7  -0.223505807E+03  -0.649676707E+03   0.125663706E+03
   33    8   0.107465575E+03  -0.642737675E+03  -0.251327412E+03
   33    9  -0.171658333E+03  -0.338317264E+03  -0.586430629E+03
   33   10   0.176587659E+03   0.864070199E+02  -0.670206433E+03
   33   11  -0.152185129E+03   0.460438759E+03  -0.502654825E+03
   33   12   0.223505807E+03   0.649676707E+03  -0.125663706E+03
   33   13  -0.764905931E+02   0.647155127E+03   0.251327412E+03
   33   14   0.171658333E+03   0.338317264E+03   0.586430629E+03
   33   15  -0.191755132E+03  -0.433513979E+02   0.670206433E+03
   33   16  -0.579508590E+03   0.993656247E+02   0.376991118E+03
   33   17  -0.601587722E+03  -0.352368632E+03   0.418879020E+02
   33   18  -0.553370018E+03  -0.198709226E+03  -0.376991118E+03
   33   19  -0.501490656E+03   0.352191699E+03  -0.335103216E+03
   33   20  -0.517645197E+03   0.451750063E+03   0.125663706E+03
   33   21   0.517645197E+03   0.451750063E+03   0.125663706E+03
   33   22   0.587426130E+03   0.251848186E+02   0.376991118E+03
   33   23   0.603232845E+03  -0.349544811E+03   0.418879020E+02
   33   24   0.566585293E+03  -0.157114098E+03  -0.376991118E+03
   33   25   0.512122867E+03   0.336544262E+03  -0.335103216E+03
   33   26   0.152185129E+03   0.460438759E+03  -0.502654825E+03
   33   27  -0.223505807E+03   0.649676707E+03  -0.125663706E+03
   33   28   0.107465575E+03   0.642737675E+03   0.251327412E+03
   33   29  -0.171658333E+03   0.338317264E+03   0.586430629E+03
   33   30   0.176587659E+03  -0.864070199E+02   0.670206433E+03
   33   31  -0.152185129E+03  -0.460438759E+03   0.502654825E+03
   33   32   0.223505807E+03  -0.649676707E+03   0.125663706E+03
   33   33  -0.764905931E+02  -0.647155127E+03  -0.251327412E+03
   33   34   0.171658333E+03  -0.338317264E+03  -0.586430629E+03
   33   35  -0.191755132E+03   0.433513979E+02  -0.670206433E+03
   33   36  -0.579508590E+03  -0.993656247E+02  -0.376991118E+03
   33   37  -0.601587722E+03   0.352368632E+03  -0.418879020E+02
   33   38  -0.553370018E+03   0.198709226E+03   0.376991118E+03
   33   39  -0.501490656E+03  -0.352191699E+03   0.335103216E+03
   33   40  -0.517645197E+03  -0.451750063E+03  -0.125663706E+03
   34    1  -0.554942629E+03   0.439397708E+03  -0.125663706E+03
   34    2  -0.613374441E+03   0.233708384E+03   0.293215314E+03
   34    3  -0.244826714E+03   0.336127999E+03   0.586430629E+03
   34    4   0.104118329E+03   0.648079615E+03   0.293215314E+03
   34    5  -0.122255099E+03   0.697198220E+03  -0.125663706E+03
   34    6   0.209363333E+03   0.510572103E+03  -0.460766923E+03
   34    7  -0.240914555E+03   0.980130030E+02  -0.670206433E+03
   34    8  -0.508129437E+03   0.772375322E+02  -0.502654825E+03
   34    9  -0.547941368E+03  -0.391685873E+03  -0.251327412E+03
   34   10  -0.622655878E+03  -0.291989354E+03   0.209439510E+03
   34   11  -0.260990109E+03  -0.486210901E+03   0.460766923E+03
   34   12   0.397013189E+02  -0.257041197E+03   0.670206433E+03
   34   13   0.509302459E+03  -0.690808668E+02   0.502654825E+03
   34   14   0.554088088E+03   0.382941192E+03   0.251327412E+03
   34   15   0.612986326E+03   0.311778591E+03  -0.209439510E+03
   34   16   0.613374441E+03  -0.233708384E+03  -0.293215314E+03
   34   17   0.209991280E+03  -0.358923131E+03  -0.586430629E+03
   34   18  -0.104118329E+03  -0.648079615E+03  -0.293215314E+03
   34   19   0.105134391E+03  -0.699984590E+03   0.125663706E+03
   34   20   0.554942629E+03  -0.439397708E+03   0.125663706E+03
   34   21  -0.554942629E+03  -0.439397708E+03   0.125663706E+03
   34   22  -0.613374441E+03  -0.233708384E+03  -0.293215314E+03
   34   23  -0.244826714E+03  -0.336127999E+03  -0.586430629E+03
   34   24   0.104118329E+03  -0.648079615E+03  -0.293215314E+03
   34   25  -0.122255099E+03  -0.697198220E+03   0.125663706E+03
   34   26   0.209363333E+03  -0.510572103E+03   0.460766923E+03
   34   27  -0.240914555E+03  -0.980130030E+02   0.670206433E+03
   34   28  -0.508129437E+03  -0.772375322E+02   0.502654825E+03
   34   29  -0.547941368E+03   0.391685873E+03   0.251327412E+03
   34   30  -0.622655878E+03   0.291989354E+03  -0.209439510E+03
   34   31  -0.260990109E+03   0.486210901E+03  -0.460766923E+03
   34   32   0.397013189E+02   0.257041197E+03  -0.670206433E+03
   34   33   0.509302459E+03   0.690808668E+02  -0.502654825E+03
   34   34   0.554088088E+03  -0.382941192E+03  -0.251327412E+03
   34   35   0.612986326E+03  -0.311778591E+03   0.209439510E+03
   34   36   0.613374441E+03   0.233708384E+03   0.293215314E+03
   34   37   0.209991280E+03   0.358923131E+03   0.586430629E+03
   34   38  -0.104118329E+03   0.648079615E+03   0.293215314E+03
   34   39   0.105134391E+03   0.699984590E+03  -0.125663706E+03
   34   40   0.554942629E+03   0.439397708E+03  -0.125663706E+03
   35    1  -0.155073855E+03  -0.557048546E+03   0.460766923E+03
   35    2   0.151095322E+01  -0.198938472E+03   0.712094335E+03
   35    3  -0.389559450E+03   0.225831116E+03   0.586430629E+03
   35    4  -0.708213758E+03  -0.350072078E+02   0.209439510E+03
   35    5  -0.495240559E+03  -0.522800524E+03   0.167551608E+03
   35    6  -0.347019241E+03  -0.583317723E+03  -0.293215314E+03
   35    7   0.237277029E+03  -0.635910002E+03  -0.293215314E+03
   35    8   0.366589167E+03  -0.629665114E+03   0.125663706E+03
   35    9   0.675692657E+03  -0.215015498E+03   0.209439510E+03
   35   10   0.486995161E+03   0.113868664E+03   0.544542727E+03
   35   11   0.372853121E+03   0.567152951E+03   0.293215314E+03
   35   12  -0.237277029E+03   0.635910002E+03   0.293215314E+03
   35   13  -0.366589167E+03   0.629665114E+03  -0.125663706E+03
   35   14  -0.675692657E+03   0.215015498E+03  -0.209439510E+03
   35   15  -0.456741607E+03  -0.203758347E+03  -0.544542727E+03
   35   16  -0.151095322E+01   0.198938472E+03  -0.712094335E+03
   35   17   0.389970880E+03  -0.225119903E+03  -0.586430629E+03
   35   18   0.696568785E+03   0.132605277E+03  -0.209439510E+03
   35   19   0.495240559E+03   0.522800524E+03  -0.167551608E+03
   35   20   0.155073855E+03   0.557048546E+03  -0.460766923E+03
   35   21  -0.155073855E+03   0.557048546E+03  -0.460766923E+03
   35   22   0.151095322E+01   0.198938472E+03  -0.712094335E+03
   35   23  -0.389559450E+03  -0.225831116E+03  -0.586430629E+03
   35   24  -0.708213758E+03   0.350072078E+02  -0.209439510E+03
   35   25  -0.495240559E+03   0.522800524E+03  -0.167551608E+03
   35   26  -0.347019241E+03   0.583317723E+03   0.293215314E+03
   35   27   0.237277029E+03   0.635910002E+03   0.293215314E+03
   35   28   0.366589167E+03   0.629665114E+03  -0.125663706E+03
   35   29   0.675692657E+03   0.215015498E+03  -0.209439510E+03
   35   30   0.486995161E+03  -0.113868664E+03  -0.544542727E+03
   35   31   0.372853121E+03  -0.567152951E+03  -0.293215314E+03
   35   32  -0.237277029E+03  -0.635910002E+03  -0.293215314E+03
   35   33  -0.366589167E+03  -0.629665114E+03   0.125663706E+03
   35   34  -0.675692657E+03  -0.215015498E+03   0.209439510E+03
   35   35  -0.456741607E+03   0.203758347E+03   0.544542727E+03
   35   36  -0.151095322E+01  -0.198938472E+03   0.712094335E+03
   35   37   0.389970880E+03   0.225119903E+03   0.586430629E+03
   35   38   0.696568785E+03  -0.132605277E+03   0.209439510E+03
   35   39   0.495240559E+03  -0.522800524E+03   0.167551608E+03
   35   40   0.155073855E+03  -0.557048546E+03   0.460766923E+03
   36    1   0.717553312E+02  -0.599894467E+03   0.460766923E+03
   36    2   0.286239456E+03  -0.702595711E+03   0.418879020E+02
   36    3   0.675627711E+03  -0.337397638E+03  -0.837758041E+02
   36    4   0.700752168E+03   0.173070598E+02   0.293215314E+03
   36    5   0.334058916E+03  -0.128671420E+03   0.670206433E+03
   36    6  -0.456817715E+02   0.355056149E+03   0.670206433E+03
   36    7  -0.525375201E+03   0.691554292E+02   0.544542727E+03
   36    8  -0.481150090E+03  -0.451332076E+03   0.376991118E+03
   36    9  -0.561710216E+03  -0.504768862E+03  -0.837758041E+02
   36   10  -0.989636029E+02  -0.674715048E+03  -0.335103216E+03
   36   11   0.456817715E+02  -0.355056149E+03  -0.670206433E+03
   36   12   0.525375201E+03  -0.691554292E+02  -0.544542727E+03
   36   13   0.450441862E+03   0.481983591E+03  -0.376991118E+03
   36   14   0.555951978E+03   0.511104069E+03   0.837758041E+02
   36   15   0.989636029E+02   0.674715048E+03   0.335103216E+03
   36   16  -0.286239456E+03   0.702595711E+03  -0.418879020E+02
   36   17  -0.675627711E+03   0.337397638E+03   0.837758041E+02
   36   18  -0.700752168E+03  -0.173070598E+02  -0.293215314E+03
   36   19  -0.334058916E+03   0.128671420E+03  -0.670206433E+03
   36   20  -0.717553312E+02   0.599894467E+03  -0.460766923E+03
   36   21   0.717553312E+02   0.599894467E+03  -0.460766923E+03
   36   22   0.286239456E+03   0.702595711E+03  -0.418879020E+02
   36   23   0.675627711E+03   0.337397638E+03   0.837758041E+02
   36   24   0.700752168E+03  -0.173070598E+02  -0.293215314E+03
   36   25   0.334058916E+03   0.128671420E+03  -0.670206433E+03
   36   26  -0.456817715E+02  -0.355056149E+03  -0.670206433E+03
   36   27  -0.525375201E+03  -0.691554292E+02  -0.544542727E+03
   36   28  -0.481150090E+03   0.451332076E+03  -0.376991118E+03
   36   29  -0.561710216E+03   0.504768862E+03   0.837758041E+02
   36   30  -0.989636029E+02   0.674715048E+03   0.335103216E+03
   36   31   0.456817715E+02   0.355056149E+03   0.670206433E+03
   36   32   0.525375201E+03   0.691554292E+02   0.544542727E+03
   36   33   0.450441862E+03  -0.481983591E+03   0.376991118E+03
   36   34   0.555951978E+03  -0.511104069E+03  -0.837758041E+02
   36   35   0.989636029E+02  -0.674715048E+03  -0.335103216E+03
   36   36  -0.286239456E+03  -0.702595711E+03   0.418879020E+02
   36   37  -0.675627711E+03  -0.337397638E+03  -0.837758041E+02
   36   38  -0.700752168E+03   0.173070598E+02   0.293215314E+03
   36   39  -0.334058916E+03  -0.128671420E+03   0.670206433E+03
   36   40  -0.717553312E+02  -0.599894467E+03   0.460766923E+03
   37    1  -0.170222185E+03  -0.532291562E+03  -0.544542727E+03
   37    2  -0.558727852E+03  -0.209756993E+03  -0.502654825E+03
   37    3  -0.388003423E+03   0.338214639E+03  -0.586430629E+03
   37    4   0.160701491E+03   0.365834729E+03  -0.670206433E+03
   37    5   0.343929713E+03  -0.203401993E+03  -0.670206433E+03
   37    6   0.710621366E+03  -0.244926616E+03  -0.209439510E+03
   37    7   0.483259068E+03  -0.599588181E+03   0.125663706E+03
   37    8  -0.568072885E+02  -0.777081087E+03  -0.418879020E+02
   37    9  -0.422652798E+03  -0.605834817E+03   0.251327412E+03
   37   10  -0.736172763E+03  -0.255209224E+03   0.418879020E+02
   37   11  -0.710621366E+03   0.244926616E+03   0.209439510E+03
   37   12  -0.483259068E+03   0.599588181E+03  -0.125663706E+03
   37   13   0.657463308E+01   0.779126985E+03   0.418879020E+02
   37   14   0.404564156E+03   0.618060722E+03  -0.251327412E+03
   37   15   0.737356797E+03   0.251767826E+03  -0.418879020E+02
   37   16   0.545044483E+03   0.243107629E+03   0.502654825E+03
   37   17   0.388003423E+03  -0.338214639E+03   0.586430629E+03
   37   18  -0.160701491E+03  -0.365834729E+03   0.670206433E+03
   37   19  -0.343929713E+03   0.203401993E+03   0.670206433E+03
   37   20   0.933962388E+02   0.550987334E+03   0.544542727E+03
   37   21  -0.170222185E+03   0.532291562E+03   0.544542727E+03
